istat,cap,coordinate,capoluogoLabel,regioneLabel
021102,39040,Point(11.34982 46.32181),Bolzano,Trentino-Alto Adige
083062,98058,Point(15.133333333 38.016666666),Messina,Sicilia
091069,08040,Point(9.4966936 39.8224467),Tortolì,Sardegna
041016,61040,Point(12.901169444 43.6321),Pesaro,Marche
097091,23879 (Verderio Inferiore); 23878 (Verderio Superiore),Point(9.45 45.6667),Lecco,Lombardia
022222,38060,Point(11.033333333 45.916666666),Trento,Trentino-Alto Adige
083072,98027,Point(15.39 37.970555555),Messina,Sicilia
078087,87073,Point(16.446088 40.053809),Cosenza,Calabria
084031,92029,Point(13.969722222 37.267777777),,Sicilia
011032,19020,Point(9.744633333 44.277611111),La Spezia,Liguria
085010,93010,Point(13.733333 37.466667),,Sicilia
048053,50038,Point(11.3313495 44.0109647),Firenze,Toscana
087003,95022,Point(15.15 37.6),Catania,Sicilia
022245,38054,Point(11.8298 46.1771),Trento,Trentino-Alto Adige
057028,02023,Point(13.133333333 42.266666666),Rieti,Lazio
022203,38068,Point(11.066666666 45.866666666),Trento,Trentino-Alto Adige
058091,00186,Point(12.482777777 41.893055555),Roma,Lazio
057007,02021,Point(13.233333333 42.2),Rieti,Lazio
022108,38040,Point(11.216666666 46.15),Trento,Trentino-Alto Adige
022224,38060,Point(11.06351 45.91718),Trento,Trentino-Alto Adige
022167,38098,Point(11.1346 46.1938),Mezzocorona,provincia autonoma di Trento
111053,09020,Point(8.9218426 39.6609824),Carbonia,Sardegna
111034,09036,Point(8.6266708 39.5399586),Carbonia,Sardegna
001316,10079,Point(7.707777777 45.148333333),Torino,Piemonte
091067,08020,Point(9.369278 40.4066993),Nuoro,Sardegna
084014,92011,Point(13.392777777 37.441944444),,Sicilia
087005,95025,Point(15.126048467 37.605893061),Catania,Sicilia
021109,39035,Point(12.17939 46.76833),Bolzano,Trentino-Alto Adige
013048,22060,Point(9.2 45.716666666),Como,Lombardia
057012,02041,Point(12.666666666 42.333333333),Rieti,Lazio
022226,38030,Point(11.561278055 46.286445),Trento,Trentino-Alto Adige
012142,21061,Point(8.776016 46.068229),Varese,Lombardia
111059,09030,Point(8.9052773 39.4815205),Carbonia,Sardegna
111073,09040,Point(8.9828682 39.5629562),Carbonia,Sardegna
010059,16039,Point(9.393238888 44.273333333),Genova,Liguria
022213,38029,Point(10.683333333 46.3),Trento,Trentino-Alto Adige
087006,95031,Point(14.835555555 37.6625),Catania,Sicilia
057010,02040,Point(12.65 42.3),Rieti,Lazio
022246,38087,Point(10.669444444 45.984166666),Trento,Trentino-Alto Adige
057009,02014,Point(12.9 42.466666666),Rieti,Lazio
056027,01035,Point(12.399722222 42.374444444),Viterbo,Lazio
034050,43016,Point(10.083333333 45.016666666),Parma,Emilia-Romagna
111023,09054,Point(9.0069866 39.7938971),Carbonia,Sardegna
020071,46034,Point(10.75 45.05),Mantova,Lombardia
099029,47854,Point(12.55 43.916666666),Rimini,Emilia-Romagna
071039,71038,Point(15.133333333 41.55),Foggia,Puglia
021107,39040,Point(11.466666666 46.9),Bolzano,Trentino-Alto Adige
016253,24012,Point(9.6 45.81666667),Bergamo,Lombardia
111052,09030,Point(8.721722222 39.592369444),Carbonia,Sardegna
111012,09020,Point(8.8400459 39.6404629),Carbonia,Sardegna
025070,32038,Point(11.9325 45.92277778),Belluno,Veneto
056023,01030,Point(12.356388888 42.345833333),Viterbo,Lazio
010040,16040,Point(9.398547222 44.344519444),Genova,Liguria
041068,61022,Point(12.8017 43.8278),Pesaro,Marche
111001,09031,Point(8.5992479 39.5271495),Carbonia,Sardegna
056025,01030,Point(12.446111111 42.2275),Viterbo,Lazio
022209,38040,Point(11.35 46.25),Trento,Trentino-Alto Adige
111057,09010,Point(8.3805084 39.2048566),Cagliari,Sardegna
021103,39020,Point(10.464153 46.645612),Bolzano,Trentino-Alto Adige
111078,09027,Point(8.9765167 39.4925166),Carbonia,Sardegna
111037,09020,Point(8.9851105 39.6800425),Carbonia,Sardegna
021113,39039,Point(12.1713018 46.7382384),Bolzano,Trentino-Alto Adige
022160,38030,Point(11.166666666 46.25),Mezzocorona,provincia autonoma di Trento
016066,24050,Point(9.766666666 45.633333333),Bergamo,Lombardia
042050,60012,Point(13.1063 43.6719),Ancona,Marche
056028,01010,Point(11.855555555 42.644444444),Viterbo,Lazio
013251,22041,Point(9.0077526 45.8108967),Como,Lombardia
097092,23888,Point(9.362222222 45.738611111),Lecco,Lombardia
111057,09010,Point(8.3805084 39.2048566),Carbonia,Sardegna
111024,09020,Point(8.9237309 39.7440882),Carbonia,Sardegna
022232,38091,Point(10.6221 45.9481),Trento,Trentino-Alto Adige
111072,09030,Point(8.8215065 39.6138876),Carbonia,Sardegna
111080,09029,Point(8.938416666 39.7225),Carbonia,Sardegna
078027,87050,Point(16.3 39.15),Cosenza,Calabria
084013,92020,Point(13.751111111 37.35),,Sicilia
022230,38012,Point(11.08048 46.30194),Trento,Trentino-Alto Adige
082012,90020,Point(14.1 37.75),Palermo,Sicilia
078156,87059,Point(16.408611111 39.291555555),Cosenza,Calabria
022249,38019,Point(11.05 46.316666666),Trento,Trentino-Alto Adige
022233,38025,Point(10.874379 46.325938),Trento,Trentino-Alto Adige
051042,52019,Point(11.68499 43.478584),Arezzo,Toscana
103079,28827,Point(8.607222222 46.071666666),Verbania,Piemonte
049021,57038,Point(10.417361111 42.813444444),Livorno,Toscana
025072,32016,Point(12.3525 46.1263),Belluno,Veneto
022251,38010,Point(11.09722 46.15161),Trento,Trentino-Alto Adige
022241,38034,Point(11.216666666 46.183333333),Trento,Trentino-Alto Adige
022240,38059,Point(11.52357 46.06636),Trento,Trentino-Alto Adige
018193,27061,Point(9.276356 44.92758),Pavia,Lombardia
022239,38079,Point(10.752222222 46.035277777),Trento,Trentino-Alto Adige
103078,28843,Point(8.215833333 46.057777777),Verbania,Piemonte
006192,15047,Point(8.8 45.0),Alessandria,Piemonte
075098,73054,Point(18.254606 39.903229),Lecce,Puglia
022234,38085,Point(10.641388888 45.943055555),Trento,Trentino-Alto Adige
020061,46028,Point(11.318454 44.989196),Mantova,Lombardia
022247,38095,Point(10.75 46.066666666),Trento,Trentino-Alto Adige
022252,38013,Point(11.136016 46.439726),Trento,Trentino-Alto Adige
022237,38011,Point(11.15 46.4),Trento,Trentino-Alto Adige
024123,36044,Point(11.4742 45.41),Vicenza,Veneto
020072,46036,Point(11.12547 45.05749),Mantova,Lombardia
008068,18010,Point(7.84444444 43.92777778),Imperia,Liguria
078157,87064,Point(16.576481 39.583796),Cosenza,Calabria
022248,38096,Point(10.983333333 46.066666666),Trento,Trentino-Alto Adige
012143,21062,Point(8.648512 45.789475),Varese,Lombardia
022251,38097,Point(11.09722 46.15161),Mezzocorona,provincia autonoma di Trento
103078,28841,Point(8.215833333 46.057777777),Verbania,Piemonte
038028,44047,Point(11.461111111 44.827222222),Ferrara,Emilia-Romagna
024126,36064,Point(11.60777778 45.71944444),Vicenza,Veneto
006192,15040,Point(8.8 45.0),Alessandria,Piemonte
013253,22024,Point(9.0271 45.9848),Como,Lombardia
008068,18028,Point(7.84444444 43.92777778),Imperia,Liguria
096087,13854,Point(8.164833333 45.576555555),Biella,Piemonte
013254,22023,Point(9.083333333 45.966666666),Como,Lombardia
024127,36046,Point(11.6081 45.8009),Vicenza,Veneto
022235,38092,Point(11.233333333 46.183333333),Trento,Trentino-Alto Adige
013255,22043,Point(8.933333333 45.783333333),Como,Lombardia
033049,29031,Point(9.326388888 44.905),Piacenza,Emilia-Romagna
022242,38093,Point(11.033333333 46.283333333),Trento,Trentino-Alto Adige
081025,91031,Point(12.635307 37.885151),,Sicilia
003166,28013,Point(8.5298303 45.7020458),Novara,Piemonte
013255,22070,Point(8.933333333 45.783333333),Como,Lombardia
022251,38010,Point(11.09722 46.15161),Mezzocorona,provincia autonoma di Trento
047024,51028,Point(10.790833333 44.055555555),Pistoia,Toscana
098062,26844,Point(9.741096 45.201635),Lodi,Lombardia
024124,36048,Point(11.533333333 45.416666666),Vicenza,Veneto
043058,62031,Point(13.084419444 43.062169444),Macerata,Marche
022243,38076,Point(10.983333333 46.05),Trento,Trentino-Alto Adige
030190,33059,Point(13.41666667 45.78333333),Udine,Friuli-Venezia Giulia
015251,20071,Point(8.98201 45.392724),Milano,Lombardia
022250,38036,Point(11.686411 46.430342),Trento,Trentino-Alto Adige
,,,Milano,Lombardia
024125,36029,Point(11.660666666 45.860361111),Vicenza,Veneto
047023,51024,Point(10.756389 44.100278),Pistoia,Toscana
018192,27014,Point(9.366666666 45.15),Pavia,Lombardia
048054,50028,Point(11.173097222 43.552013888),Firenze,Toscana
001318,10089,Point(7.73077 45.52018),Torino,Piemonte
034051,43058,Point(10.468583333 44.903583333),Parma,Emilia-Romagna
096088,13835,Point(8.150515 45.657127),Biella,Piemonte
025073,32012,Point(12.183 46.3487),Belluno,Veneto
051042,52020,Point(11.68499 43.478584),Arezzo,Toscana
025074,32026,Point(12.079611111 46.062),Belluno,Veneto
028107,35046,Point(11.538425 45.22910833),Padova,Veneto
022253,38028,Point(11.05843 46.39122),Trento,Trentino-Alto Adige
022236,38049,Point(11.2 46.0),Trento,Trentino-Alto Adige
026096,31017,Point(11.848472222 45.835055555),Treviso,Veneto
022238,38083,Point(10.6013 45.8906),Trento,Trentino-Alto Adige
022254,38099,Point(11.4478 46.3007),Trento,Trentino-Alto Adige
002170,13026,Point(8.0 45.88333),Vercelli,Piemonte
002170,13029,Point(8.0 45.88333),Vercelli,Piemonte
103078,28842,Point(8.215833333 46.057777777),Verbania,Piemonte
002171,13024,Point(8.3117 45.7571),Vercelli,Piemonte
038029,44033,Point(11.909866 44.963826),Ferrara,Emilia-Romagna
041071,61028,Point(12.497046 43.780132),Pesaro,Marche
097093,23836,Point(9.3423 46.0805),Lecco,Lombardia
022251,38097,Point(11.09722 46.15161),Trento,Trentino-Alto Adige
006193,15037,Point(8.472222222 44.997222222),Alessandria,Piemonte
030191,33014,Point(13.06666667 46.53333333),Udine,Friuli-Venezia Giulia
019116,26034,Point(10.360515 45.136342),Cremona,Lombardia
022244,38094,Point(10.71613 46.07902),Trento,Trentino-Alto Adige
020073,46021,Point(11.223472222 45.038055555),Mantova,Lombardia
056043,01010,Point(11.83 42.523055555),Viterbo,Lazio
058026,00033,Point(12.933333333 41.816666666),Roma,Lazio
056055,01030,Point(12.3475 42.414444444),Viterbo,Lazio
056050,01016,Point(11.756111111 42.249166666),Viterbo,Lazio
053007,58044,Point(11.3925 42.890555555),Grosseto,Toscana
056041,01010,Point(12.1378 42.1578),Viterbo,Lazio
090006,07021,Point(9.387989 41.0801437),Sassari,Sardegna
090006,07021,Point(9.387989 41.0801437),Olbia,Sardegna
095014,09080,Point(8.936388888 40.112777777),Oristano,Sardegna
098011,26842,Point(9.796666666 45.103611111),Lodi,Lombardia
008065,18039,Point(7.608333333 43.790277777),Imperia,Liguria
056035,01014,Point(11.607777777 42.351388888),Viterbo,Lazio
090003,07041,Point(8.315 40.56),Sassari,Sardegna
053009,58022,Point(10.761388888 42.918888888),Grosseto,Toscana
041009,61021,Point(12.33665 43.7817),Pesaro,Marche
056049,01015,Point(12.215833333 42.247777777),Viterbo,Lazio
090006,07021,Point(9.387989 41.0801437),Tempio Pausania,Sardegna
056057,01019,Point(12.079166666 42.310555555),Viterbo,Lazio
070033,86030,Point(14.683333333 41.733333333),Campobasso,Molise
041014,61033,Point(12.645038888 43.676616666),Pesaro,Marche
056052,01017,Point(11.871944444 42.421388888),Viterbo,Lazio
041066,61049,Point(12.522088055 43.667773055),Pesaro,Marche
041001,61041,Point(12.6712 43.6167),Pesaro,Marche
015070,20063,Point(9.333333333 45.516666666),Milano,Lombardia
056046,01010,Point(12.054166666 42.279722222),Viterbo,Lazio
021071,39030,Point(12.1 46.85),Bolzano,Trentino-Alto Adige
019099,26048,Point(10.15 45.1),Cremona,Lombardia
095074,09070,Point(8.595555555 39.989444444),Oristano,Sardegna
097020,23870,Point(9.4 45.7),Lecco,Lombardia
056047,01020,Point(11.9075 42.6875),Viterbo,Lazio
041006,61040,Point(12.29415 43.6579),Pesaro,Marche
056036,01027,Point(12.033333333 42.533333333),Viterbo,Lazio
111018,09051,Point(9.3519402 39.6247305),Nuoro,Sardegna
082075,90051,Point(13.183333333 38.716666666),Palermo,Sicilia
056038,01030,Point(12.30842 42.19698),Viterbo,Lazio
056037,01010,Point(11.898611111 42.268055555),Viterbo,Lazio
053006,58043,Point(10.880833333 42.765555555),Grosseto,Toscana
056031,01010,Point(11.756944444 42.545),Viterbo,Lazio
097061,23875,Point(9.383333333 45.683333333),Lecco,Lombardia
056044,01020,Point(11.830555555 42.758055555),Viterbo,Lazio
053004,58033,Point(11.539444444 42.890833333),Grosseto,Toscana
095086,09090,Point(8.5776186 40.2612215),Nuoro,Sardegna
056039,01036,Point(12.346388888 42.243611111),Viterbo,Lazio
056053,01018,Point(11.826944444 42.565277777),Viterbo,Lazio
056048,01038,Point(12.234166666 42.419444444),Viterbo,Lazio
019007,26020,Point(9.983333333 45.283333333),Cremona,Lombardia
041005,61020,Point(12.375730555 43.717),Pesaro,Marche
098033,26943,Point(9.855555555 45.1475),Lodi,Lombardia
089006,96013,Point(15.016666666 37.283333333),Siracusa,Sicilia
095086,09090,Point(8.5776186 40.2612215),Oristano,Sardegna
070074,86048,Point(14.876111111 41.621388888),Campobasso,Molise
053008,58045,Point(11.281666666 42.995),Grosseto,Toscana
041002,61042,Point(12.4183 43.55905),Pesaro,Marche
022127,38060,Point(11.033333333 45.916666666),Trento,Trentino-Alto Adige
058111,00049,Point(12.783333333 41.666666666),Roma,Lazio
058003,00041,Point(12.666666666 41.733333333),Roma,Lazio
022047,38030,Point(11.4172 46.27208),Trento,Trentino-Alto Adige
056051,01010,Point(11.791111111 42.479166666),Viterbo,Lazio
053002,58042,Point(11.271388888 42.884444444),Grosseto,Toscana
094031,86090,Point(14.2762 41.60552),Isernia,Molise
108050,20871,Point(9.366666666 45.616666666),Monza,Lombardia
041010,61030,Point(12.8832 43.7643),Pesaro,Marche
092075,09060,Point(9.185257 39.2909999),Cagliari,Sardegna
056033,01020,Point(12.109444444 42.636944444),Viterbo,Lazio
041015,61034,Point(12.806119444 43.688955555),Pesaro,Marche
041007,61043,Point(12.6473 43.547),Pesaro,Marche
011022,19025,Point(9.833333 44.05),La Spezia,Liguria
058039,00044,Point(12.683333333 41.816666666),Roma,Lazio
056042,01028,Point(12.386111111 42.460277777),Viterbo,Lazio
095075,09070,Point(8.71 39.96),Oristano,Sardegna
041008,61044,Point(12.628530555 43.472580555),Pesaro,Marche
019066,26020,Point(9.572697 45.389609),Cremona,Lombardia
070034,86030,Point(14.733333333 41.766666666),Campobasso,Molise
056058,01039,Point(12.2775 42.384722222),Viterbo,Lazio
056056,01010,Point(12.096388888 42.218055555),Viterbo,Lazio
056034,01010,Point(11.925833333 42.534444444),Viterbo,Lazio
056060,01030,Point(12.173333333 42.466388888),Viterbo,Lazio
111018,09051,Point(9.3519402 39.6247305),Cagliari,Sardegna
053001,58031,Point(11.5375 42.872222222),Grosseto,Toscana
021011,39042,Point(11.65 46.716666666),Bolzano,Trentino-Alto Adige
090006,07020,Point(9.387989 41.0801437),Sassari,Sardegna
056054,01030,Point(12.264166666 42.385),Viterbo,Lazio
095043,09070,Point(8.541666666 39.993888888),Oristano,Sardegna
090006,07020,Point(9.387989 41.0801437),Olbia,Sardegna
053005,58034,Point(11.698611111 42.7725),Grosseto,Toscana
081008,91016,Point(12.5875 38.0375),,Sicilia
053003,58011,Point(11.4225 42.454166666),Grosseto,Toscana
009037,12071,Point(8.066666666 44.3),Savona,Liguria
056040,01010,Point(11.816944444 42.692222222),Viterbo,Lazio
056045,01037,Point(12.214722222 42.289444444),Viterbo,Lazio
111018,09051,Point(9.3519402 39.6247305),Carbonia,Sardegna
053010,58023,Point(10.908333333 42.925),Grosseto,Toscana
090006,07020,Point(9.387989 41.0801437),Tempio Pausania,Sardegna
081008,91016,Point(12.5875 38.0375),Trapani,Sicilia
089006,96013,Point(15.016666666 37.283333333),,Sicilia
111023,09054,Point(9.0069866 39.7938971),Nuoro,Sardegna
090074,07038,Point(8.9141822 40.9857457),Olbia,Sardegna
090049,07027,Point(9.1014862 40.7190301),Tempio Pausania,Sardegna
090084,07020,Point(9.4958568 40.8438951),Tempio Pausania,Sardegna
095077,09090,Point(8.8308191 39.746662),Oristano,Sardegna
021112,39010,Point(11.226388888 46.604722222),Bolzano,Trentino-Alto Adige
095080,09090,Point(8.5392094 40.267116),Oristano,Sardegna
090041,07020,Point(9.3266349 40.8069213),Tempio Pausania,Sardegna
095082,09090,Point(9.0520477 39.8526977),Nuoro,Sardegna
111023,09054,Point(9.0069866 39.7938971),Oristano,Sardegna
021028,39034,Point(12.2229283 46.7343974),Bolzano,Trentino-Alto Adige
095006,09092,Point(8.58129 39.77276),Oristano,Sardegna
095016,09080,Point(8.870555555 40.1125),Oristano,Sardegna
095082,09090,Point(9.0520477 39.8526977),Oristano,Sardegna
090074,07038,Point(8.9141822 40.9857457),Tempio Pausania,Sardegna
021018,39020,Point(10.90666 46.62832),Bolzano,Trentino-Alto Adige
087002,95021,Point(15.15 37.55),Catania,Sicilia
095024,09093,Point(8.8328362 39.6816939),Oristano,Sardegna
095026,09090,Point(8.784256 39.7000549),Oristano,Sardegna
021025,39040,Point(11.22188 46.26941),Bolzano,Trentino-Alto Adige
021023,39053,Point(11.4048 46.4898),Bolzano,Trentino-Alto Adige
095018,09072,Point(8.530277777 39.930555555),Oristano,Sardegna
090061,07010,Point(8.5861588 40.4840373),Sassari,Sardegna
021005,39010,Point(11.22419 46.64557),Bolzano,Trentino-Alto Adige
021014,39010,Point(11.16987 46.70002),Bolzano,Trentino-Alto Adige
021029,39044,Point(11.27337 46.31777),Bolzano,Trentino-Alto Adige
095023,09090,Point(8.8724041 39.7605522),Oristano,Sardegna
090063,07028,Point(9.188776 41.2391575),Sassari,Sardegna
095003,09090,Point(8.8617611 39.787203),Oristano,Sardegna
090010,07040,Point(8.729796409 40.553086085),Sassari,Sardegna
095083,09090,Point(8.5207772 40.2654971),Nuoro,Sardegna
090063,07028,Point(9.188776 41.2391575),Olbia,Sardegna
021030,39030,Point(11.88308 46.81359),Bolzano,Trentino-Alto Adige
021017,39032,Point(11.9551824 46.9192363),Bolzano,Trentino-Alto Adige
090037,07025,Point(9.174722222 40.935833333),Sassari,Sardegna
095007,09081,Point(8.912777777 40.084722222),Oristano,Sardegna
021016,39040,Point(11.48605 46.87412),Bolzano,Trentino-Alto Adige
021021,39030,Point(11.83869 46.80813),Bolzano,Trentino-Alto Adige
095079,09089,Point(8.497791666 40.298958333),Nuoro,Sardegna
095005,09080,Point(8.8639498 39.9569991),Oristano,Sardegna
095083,09090,Point(8.5207772 40.2654971),Oristano,Sardegna
095015,09070,Point(8.65 40.1),Oristano,Sardegna
021027,39027,Point(10.54265 46.80832),Bolzano,Trentino-Alto Adige
090063,07028,Point(9.188776 41.2391575),Tempio Pausania,Sardegna
095010,09090,Point(8.897638888 39.722166666),Oristano,Sardegna
095019,09073,Point(8.567222222 40.188888888),Oristano,Sardegna
021002,39010,Point(11.23137 46.51762),Bolzano,Trentino-Alto Adige
095013,09070,Point(8.6718607 40.0204173),Oristano,Sardegna
095079,09089,Point(8.497791666 40.298958333),Oristano,Sardegna
095008,09080,Point(8.9190102 39.809591),Oristano,Sardegna
095002,09070,Point(8.856944444 40.171944444),Oristano,Sardegna
021022,39043,Point(11.56573 46.64001),Bolzano,Trentino-Alto Adige
090036,07020,Point(9.2059851 41.0502624),Sassari,Sardegna
095020,09083,Point(8.8094902 39.9948763),Oristano,Sardegna
090080,07020,Point(9.35 40.883333333),Sassari,Sardegna
090085,07030,Point(9.3017292 40.9919492),Sassari,Sardegna
021032,39045,Point(11.60998 46.78963),Bolzano,Trentino-Alto Adige
090036,07020,Point(9.2059851 41.0502624),Olbia,Sardegna
090080,07020,Point(9.35 40.883333333),Olbia,Sardegna
090085,07030,Point(9.3017292 40.9919492),Olbia,Sardegna
021019,39040,Point(11.83869 46.80813),Bolzano,Trentino-Alto Adige
095011,09070,Point(8.555555555 39.992777777),Oristano,Sardegna
021012,39051,Point(11.31951 46.40446),Bolzano,Trentino-Alto Adige
095012,09090,Point(8.8752151 39.7133108),Oristano,Sardegna
095025,09094,Point(8.6383438 39.7510175),Oristano,Sardegna
021001,39040,Point(11.35 46.366666666),Bolzano,Trentino-Alto Adige
095004,09091,Point(8.816666666 39.766666666),Oristano,Sardegna
087001,95020,Point(15.109513888 37.595519444),Catania,Sicilia
021026,39033,Point(11.87342 46.55037),Bolzano,Trentino-Alto Adige
095021,09074,Point(8.835 40.12),Oristano,Sardegna
021003,39040,Point(11.36665 46.2781),Bolzano,Trentino-Alto Adige
090036,07020,Point(9.2059851 41.0502624),Tempio Pausania,Sardegna
090080,07020,Point(9.35 40.883333333),Tempio Pausania,Sardegna
090085,07030,Point(9.3017292 40.9919492),Tempio Pausania,Sardegna
021007,39040,Point(11.52138 46.60332),Bolzano,Trentino-Alto Adige
090090,07020,Point(9.516666666 40.766666666),Sassari,Sardegna
090090,07020,Point(9.516666666 40.766666666),Olbia,Sardegna
095017,09082,Point(8.9 40.033333333),Oristano,Sardegna
095009,09080,Point(8.946476 39.8718037),Oristano,Sardegna
090049,07027,Point(9.1014862 40.7190301),Sassari,Sardegna
090084,07020,Point(9.4958568 40.8438951),Sassari,Sardegna
084031,92029,Point(13.969722222 37.267777777),Agrigento,Sicilia
090049,07027,Point(9.1014862 40.7190301),Olbia,Sardegna
021009,39030,Point(12.133333333 46.716666666),Bolzano,Trentino-Alto Adige
090084,07020,Point(9.4958568 40.8438951),Olbia,Sardegna
090041,07020,Point(9.3266349 40.8069213),Sassari,Sardegna
090041,07020,Point(9.3266349 40.8069213),Olbia,Sardegna
095022,09090,Point(8.8350677 39.6986021),Oristano,Sardegna
021031,39050,Point(11.5 46.516666666),Bolzano,Trentino-Alto Adige
021010,39041,Point(11.5028 47.0009),Bolzano,Trentino-Alto Adige
095080,09090,Point(8.5392094 40.267116),Nuoro,Sardegna
021020,39010,Point(11.146564 46.6346188),Bolzano,Trentino-Alto Adige
090090,07020,Point(9.516666666 40.766666666),Tempio Pausania,Sardegna
090074,07038,Point(8.9141822 40.9857457),Sassari,Sardegna
085018,93010,Point(13.88046 37.45384),,Sicilia
021073,39010,Point(11.183333333 46.7),Bolzano,Trentino-Alto Adige
085022,93010,Point(13.833333333 37.65),,Sicilia
021075,39037,Point(11.683333333 46.783333333),Bolzano,Trentino-Alto Adige
087011,95041,Point(14.516666666 37.233333333),Catania,Sicilia
087022,95035,Point(14.866666666 37.833333333),Catania,Sicilia
085008,93010,Point(13.916666666 37.6),,Sicilia
087018,95042,Point(14.633333333 37.216666666),Catania,Sicilia
087013,95040,Point(14.65 37.5),Catania,Sicilia
085014,93010,Point(14.033333333 37.683333333),,Sicilia
021079,39050,Point(11.32971 46.5346),Bolzano,Trentino-Alto Adige
087010,95011,Point(15.227777777 37.822777777),Catania,Sicilia
087017,95014,Point(15.184444444 37.729722222),Catania,Sicilia
087014,95012,Point(15.1225 37.882777777),Catania,Sicilia
085016,93017,Point(13.983333 37.483333),,Sicilia
085002,93010,Point(13.783333333 37.466666666),,Sicilia
087016,95013,Point(15.20919 37.79146),Catania,Sicilia
085003,93011,Point(14.183333333 37.183333333),,Sicilia
085021,93010,Point(13.816666666 37.683333333),,Sicilia
085019,93019,Point(13.9975 37.336944444),,Sicilia
085006,93010,Point(13.933333333 37.35),,Sicilia
087012,95040,Point(15.0 37.566666666),Catania,Sicilia
087020,95040,Point(14.7 37.15),Catania,Sicilia
087019,95030,Point(15.066666666 37.566666666),Catania,Sicilia
085020,93010,Point(13.735277777 37.5244),,Sicilia
087009,95034,Point(14.833333333 37.8),Catania,Sicilia
085013,93015,Point(14.383333333 37.15),,Sicilia
087008,95033,Point(14.863611111 37.645277777),Catania,Sicilia
085012,93014,Point(13.7525 37.579444444),,Sicilia
085005,93010,Point(13.7 37.516666666),,Sicilia
085017,93018,Point(14.033333333 37.6),,Sicilia
021077,39038,Point(12.27855 46.7324),Bolzano,Trentino-Alto Adige
085015,93016,Point(14.083333333 37.283333333),,Sicilia
085011,93010,Point(13.81684 37.45431),,Sicilia
021074,39037,Point(11.66754 46.79658),Bolzano,Trentino-Alto Adige
085009,93013,Point(14.2 37.3),,Sicilia
087007,95032,Point(14.983333333 37.583333333),Catania,Sicilia
021072,39054,Point(11.45728 46.54152),Bolzano,Trentino-Alto Adige
087021,95015,Point(15.141944444 37.842777777),Catania,Sicilia
053016,58019,Point(11.116666666 42.435277777),Grosseto,Toscana
041022,61026,Point(12.44065 43.73035),Pesaro,Marche
041045,61020,Point(12.73355 43.780588888),Pesaro,Marche
046013,55042,Point(10.183333333 43.95),Lucca,Toscana
041035,61010,Point(12.473061111 43.865430555),Pesaro,Marche
041034,61030,Point(12.8331 43.73445),Pesaro,Marche
041027,61024,Point(12.855130555 43.796930555),Pesaro,Marche
041060,61013,Point(12.509180555 43.891919444),Rimini,Emilia-Romagna
046022,55064,Point(10.416666666 43.966666666),Lucca,Toscana
046009,55032,Point(10.405555555 44.121944444),Lucca,Toscana
041031,61010,Point(12.412777777 43.841111111),Pesaro,Marche
053024,58020,Point(10.850833333 42.908055555),Grosseto,Toscana
099030,61014,Point(12.3597 43.841211111),Rimini,Emilia-Romagna
041026,61013,Point(12.4916 43.8705),Pesaro,Marche
046011,55025,Point(10.526388888 44.064444444),Lucca,Toscana
053012,58012,Point(10.901666666 42.365555555),Grosseto,Toscana
041021,61030,Point(12.7831 43.737238888),Pesaro,Marche
041030,61020,Point(12.631638888 43.8116),Pesaro,Marche
046023,55035,Point(10.3 44.183333333),Lucca,Toscana
010046,16035,Point(9.233333333 44.35),Genova,Liguria
041038,61040,Point(13.045361111 43.689888888),Pesaro,Marche
046006,55031,Point(10.334444444 44.160833333),Lucca,Toscana
053013,58051,Point(11.293055555 42.598888888),Grosseto,Toscana
041017,61020,Point(12.377930555 43.764530555),Pesaro,Marche
041061,61040,Point(12.770619444 43.490819444),Pesaro,Marche
046026,55016,Point(10.61632 43.84152),Lucca,Toscana
041029,61037,Point(13.095569444 43.7517),Pesaro,Marche
010067,16035,Point(9.267091666 44.336969444),Genova,Liguria
041047,61026,Point(12.412783333 43.7242),Pesaro,Marche
046028,55047,Point(10.233333333 44.0),Lucca,Toscana
046018,55040,Point(10.333333333 43.866666666),Lucca,Toscana
046035,55030,Point(10.4 44.166666666),Lucca,Toscana
053012,58010,Point(10.901666666 42.365555555),Grosseto,Toscana
046014,55020,Point(10.459444444 44.115833333),Lucca,Toscana
046034,55019,Point(10.65 43.916666666),Lucca,Toscana
094002,86081,Point(14.3785 41.8104),Isernia,Molise
053018,58015,Point(11.2125 42.439444444),Grosseto,Toscana
046030,55060,Point(10.310555555 43.993055555),Lucca,Toscana
046004,55023,Point(10.546666666 43.979722222),Lucca,Toscana
041049,61046,Point(12.5098 43.587969444),Pesaro,Marche
053012,58013,Point(10.901666666 42.365555555),Grosseto,Toscana
041025,61040,Point(12.336830555 43.6474),Pesaro,Marche
046019,55034,Point(10.216666666 44.166666666),Lucca,Toscana
041023,61023,Point(12.44185 43.803330555),Pesaro,Marche
041043,61045,Point(12.83465 43.56425),Pesaro,Marche
046031,55030,Point(10.283333333 44.116666666),Lucca,Toscana
046033,55049,Point(10.2506055 43.8672392),Lucca,Toscana
041058,61040,Point(12.870969444 43.684777777),Pesaro,Marche
053022,58037,Point(11.585277777 42.831944444),Grosseto,Toscana
041041,61049,Point(12.496030555 43.695988888),Pesaro,Marche
070058,86040,Point(14.816666666 41.683333333),Campobasso,Molise
